Line,Smell,Cause,Number of Conditions,Threshold,File
480,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/converter/MappingJackson2MessageConverter.java
62,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/converter/SimpleMessageConverter.java
96,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/converter/SimpleMessageConverter.java
109,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/destination/JndiDestinationResolver.java
250,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/JmsUtils.java
98,complex conditional,long if,6,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/support/SimpleJmsHeaderMapper.java
90,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-jms/src/main/java/org/springframework/jms/JmsException.java
340,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/ui/freemarker/FreeMarkerConfigurationFactory.java
64,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/AnnotationJCacheOperationSource.java
62,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/AbstractFallbackJCacheOperationSource.java
134,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/JCacheAspectSupport.java
144,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/cache/ehcache/EhCacheManagerFactoryBean.java
229,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/cache/ehcache/EhCacheFactoryBean.java
307,complex conditional,long if,7,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/SchedulerAccessor.java
94,complex conditional,long if,5,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/SpringBeanJobFactory.java
527,complex conditional,long if,4,3,../input_projects/java_projects/spring-framework/spring-context-support/src/main/java/org/springframework/scheduling/quartz/SchedulerFactoryBean.java
