Line,Smell,Number of Lines,Threshold,File
87700,long method,262,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
89516,long method,454,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
89985,long method,280,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
90324,long method,133,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
90515,long method,111,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
90691,long method,143,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
91567,long method,2687,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
91841,long method,171,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
92159,long method,113,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
94294,long method,1571,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
95581,long method,130,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
95897,long method,534,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
96511,long method,871,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
97420,long method,175,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
97679,long method,434,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
98551,long method,3095,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
98663,long method,101,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
99124,long method,145,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
101097,long method,115,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
101657,long method,103,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
101943,long method,2396,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
104345,long method,1469,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
105826,long method,1498,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
107330,long method,199,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
107700,long method,327,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
108077,long method,1268,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
108250,long method,149,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
108744,long method,182,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
108987,long method,269,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
109565,long method,370,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
110229,long method,296,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
110707,long method,4459,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
111085,long method,462,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
113832,long method,154,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
115207,long method,203,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
115778,long method,102,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
115883,long method,102,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
116605,long method,2644,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
117053,long method,132,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
117206,long method,207,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
117706,long method,193,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
117971,long method,117,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
118211,long method,145,100,../input_projects/multi_projects/node/test/fixtures/snapshot/typescript.js
