Line,Smell,Cause,Number of Conditions,Threshold,File
110,complex conditional,long switch,4,3,../input_projects/multi_projects/node/tools/eslint-rules/avoid-prototype-pollution.js
69,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/eslint-rules/crypto-check.js
79,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/eslint-rules/required-modules.js
98,complex conditional,long if,6,3,../input_projects/multi_projects/node/tools/eslint-rules/no-unescaped-regexp-dot.js
36,complex conditional,long switch,11,3,../input_projects/multi_projects/node/tools/eslint-rules/no-unescaped-regexp-dot.js
46,complex conditional,long if,4,3,../input_projects/multi_projects/node/tools/eslint-rules/no-duplicate-requires.js
84,complex conditional,long if,5,3,../input_projects/multi_projects/node/tools/eslint-rules/rules-utils.js
29,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/abort/test-abort-uncaught-exception.js
6,complex conditional,long if,6,3,../input_projects/multi_projects/node/test/abort/test-abort-backtrace.js
18,complex conditional,long if,16,3,../input_projects/multi_projects/node/test/abort/test-addon-uv-handle-leak.js
95,complex conditional,long switch,10,3,../input_projects/multi_projects/node/test/abort/test-addon-uv-handle-leak.js
35,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-tls-ticket-cluster.js
12,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-fs-utimes-y2K38.js
18,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-trace-events-console.js
47,complex conditional,long switch,7,3,../input_projects/multi_projects/node/test/parallel/test-stream2-readable-empty-buffer-no-eof.js
45,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-worker-resource-limits.js
51,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-intl.js
18,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-worker-http2-stream-terminate.js
13,complex conditional,long switch,5,3,../input_projects/multi_projects/node/test/parallel/test-promises-warning-on-unhandled-rejection.js
1364,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-util-inspect.js
2860,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-util-inspect.js
244,complex conditional,long if,4,3,../input_projects/multi_projects/node/test/parallel/test-buffer-fill.js
96,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-inspector-open.js
38,complex conditional,long if,5,3,../input_projects/multi_projects/node/test/parallel/test-child-process-fork-dgram.js
479,complex conditional,long switch,4,3,../input_projects/multi_projects/node/test/parallel/test-webcrypto-export-import-rsa.js
