Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
8,long class,1139,200,97,20,../input_projects/multi_projects/jython/src/org/python/core/PyTypeDerived.java
36,long class,2749,200,219,20,../input_projects/multi_projects/jython/src/org/python/core/Py.java
14,long class,654,200,51,20,../input_projects/multi_projects/jython/src/org/python/core/JavaProxyMap.java
33,long class,269,200,27,20,../input_projects/multi_projects/jython/src/org/python/core/PyShadowString.java
46,long class,1571,200,73,20,../input_projects/multi_projects/jython/src/org/python/core/PyJavaType.java
12,long class,203,200,16,20,../input_projects/multi_projects/jython/src/org/python/core/finalization/FinalizeTrigger.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyComplexDerived.java
12,long class,275,200,6,20,../input_projects/multi_projects/jython/src/org/python/core/Options.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyLongDerived.java
9,long class,317,200,13,20,../input_projects/multi_projects/jython/src/org/python/core/PyBaseCode.java
8,long class,1139,200,97,20,../input_projects/multi_projects/jython/src/org/python/core/PyModuleDerived.java
12,long class,133,200,35,20,../input_projects/multi_projects/jython/src/org/python/core/AbstractDict.java
11,long class,165,200,21,20,../input_projects/multi_projects/jython/src/org/python/core/BaseDictionaryView.java
24,long class,647,200,25,20,../input_projects/multi_projects/jython/src/org/python/core/Py2kBuffer.java
19,long class,299,200,11,20,../input_projects/multi_projects/jython/src/org/python/core/BytecodeLoader.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyListDerived.java
25,long class,1290,200,142,20,../input_projects/multi_projects/jython/src/org/python/core/PyList.java
9,long class,264,200,1,20,../input_projects/multi_projects/jython/src/org/python/core/RegistryKey.java
31,long class,295,200,18,20,../input_projects/multi_projects/jython/src/org/python/core/JyAttribute.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyPropertyDerived.java
20,long class,633,200,86,20,../input_projects/multi_projects/jython/src/org/python/core/PyTuple.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyEnumerateDerived.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyArrayDerived.java
8,long class,212,200,10,20,../input_projects/multi_projects/jython/src/org/python/core/PyTableCode.java
32,long class,1201,200,149,20,../input_projects/multi_projects/jython/src/org/python/core/PyDictionary.java
24,long class,1117,200,138,20,../input_projects/multi_projects/jython/src/org/python/core/PyLong.java
8,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/core/PyFrozenSetDerived.java
8,long class,1154,200,100,20,../input_projects/multi_projects/jython/src/org/python/core/PyUnicodeDerived.java
18,long class,892,200,49,20,../input_projects/multi_projects/jython/src/org/python/core/PyMemoryView.java
10,long class,368,200,22,20,../input_projects/multi_projects/jython/src/org/python/core/PyException.java
45,long class,909,200,60,20,../input_projects/multi_projects/jython/src/org/python/core/buffer/BaseBuffer.java
14,long class,214,200,12,20,../input_projects/multi_projects/jython/src/org/python/core/buffer/BaseArrayBuffer.java
16,long class,233,200,11,20,../input_projects/multi_projects/jython/src/org/python/core/buffer/BaseNIOBuffer.java
18,long class,202,200,15,20,../input_projects/multi_projects/jython/src/org/python/core/buffer/SimpleStringBuffer.java
22,long class,1129,200,120,20,../input_projects/multi_projects/jython/src/org/python/core/PyInteger.java
6,long class,202,200,10,20,../input_projects/multi_projects/jython/src/org/python/util/OptionScanner.java
28,long class,244,200,12,20,../input_projects/multi_projects/jython/src/org/python/util/JLineConsole.java
38,long class,1127,200,28,20,../input_projects/multi_projects/jython/src/org/python/util/jython.java
876,long class,288,200,5,20,../input_projects/multi_projects/jython/src/org/python/util/jython.java
25,long class,206,200,10,20,../input_projects/multi_projects/jython/src/org/python/util/ConsoleInputStream.java
80,long class,444,200,24,20,../input_projects/multi_projects/jython/src/org/python/util/JythoncAntTask.java
30,long class,390,200,37,20,../input_projects/multi_projects/jython/src/org/python/util/PythonInterpreter.java
17,long class,468,200,49,20,../input_projects/multi_projects/jython/src/org/python/antlr/PythonTree.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/IsDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/LtDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/BitOrDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/UAddDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/LoadDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/NotDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/BitAndDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/AugLoadDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/StoreDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/GtDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/ModDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/GtEDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/AugStoreDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/FloorDivDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/ParamDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/SubDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/RShiftDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/EqDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/OrDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/AddDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/IsNotDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/BitXorDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/MultDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/NotEqDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/DivDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/LtEDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/InDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/AndDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/LShiftDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/DelDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/PowDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/NotInDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/USubDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/op/InvertDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ASTDerived.java
11,long class,304,200,27,20,../input_projects/multi_projects/jython/src/org/python/antlr/adapter/AstAdapters.java
60,long class,767,200,62,20,../input_projects/multi_projects/jython/src/org/python/antlr/GrammarActions.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/StrDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ExtSliceDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ClassDefDerived.java
23,long class,216,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/With.java
22,long class,212,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Compare.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/RaiseDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ImportDerived.java
6,long class,327,200,56,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/VisitorBase.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/TryExceptDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/TupleDerived.java
24,long class,215,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ExceptHandler.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/TryFinallyDerived.java
24,long class,215,200,27,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/comprehension.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/UnaryOpDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/PrintDerived.java
20,long class,143,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Repr.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/BreakDerived.java
20,long class,166,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Lambda.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/AttributeDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/SetCompDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ContinueDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/BoolOpDerived.java
20,long class,195,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/IfExp.java
23,long class,235,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/While.java
20,long class,148,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/alias.java
22,long class,187,200,27,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Tuple.java
22,long class,189,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/GeneratorExp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ModuleDerived.java
21,long class,150,200,25,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Global.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/DictDerived.java
22,long class,187,200,27,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/List.java
20,long class,164,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/UnaryOp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/IndexDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ImportFromDerived.java
21,long class,191,200,30,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Subscript.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/aliasDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/GlobalDerived.java
22,long class,208,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/TryFinally.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/WithDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/BinOpDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ExprDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/AssertDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/ReprDerived.java
21,long class,169,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Assert.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/EllipsisDerived.java
23,long class,210,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Print.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/GeneratorExpDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/IfDerived.java
20,long class,138,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Str.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/PassDerived.java
23,long class,188,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Assign.java
22,long class,188,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/SetComp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/SubscriptDerived.java
23,long class,255,200,29,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/TryExcept.java
22,long class,183,200,26,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/BoolOp.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/CompareDerived.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/SuiteDerived.java
22,long class,290,200,35,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Call.java
9,long class,1166,200,101,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/argumentsDerived.java
20,long class,138,200,23,20,../input_projects/multi_projects/jython/src/org/python/antlr/ast/Num.java
