Line,Smell,Cause,Number of Conditions,Threshold,File
1277,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1335,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1354,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1503,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1603,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1741,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1812,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
1971,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
2025,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
2272,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyUnicode.java
533,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyObject.java
3567,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyObject.java
3987,complex conditional,long if,9,3,../input_projects/multi_projects/jython/src/org/python/core/PyObject.java
4235,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyObject.java
374,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
402,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
548,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
789,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
875,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
923,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
1150,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
1685,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
1743,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
1936,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
1993,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2046,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2105,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2174,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2438,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2554,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2659,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2799,complex conditional,long if,7,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2861,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2897,complex conditional,long if,15,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
3235,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
3440,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
3530,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
3609,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
3939,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4103,complex conditional,long if,9,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4161,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4270,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4475,complex conditional,long if,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4596,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4677,complex conditional,long if,5,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4831,complex conditional,long if,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
347,complex conditional,long switch,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
458,complex conditional,long switch,33,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
2771,complex conditional,long switch,10,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4265,complex conditional,long switch,7,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4451,complex conditional,long switch,4,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4704,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4765,complex conditional,long switch,6,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
4802,complex conditional,long switch,23,3,../input_projects/multi_projects/jython/src/org/python/core/PyString.java
