Line,Smell,Cause,Number of Conditions,Threshold,File
61,complex conditional,long if,12,3,../input_projects/py_projects/django/django/contrib/auth/management/commands/createsuperuser.py
172,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/auth/__init__.py
42,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/auth/views.py
162,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/auth/views.py
240,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/auth/views.py
35,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/templatetags/admin_list.py
54,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/templatetags/admin_list.py
104,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/templatetags/admin_list.py
203,complex conditional,long if,9,3,../input_projects/py_projects/django/django/contrib/admin/templatetags/admin_list.py
232,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/templatetags/admin_list.py
328,complex conditional,long if,10,3,../input_projects/py_projects/django/django/contrib/admin/templatetags/admin_list.py
172,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/admin/options.py
220,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
251,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
420,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/options.py
600,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
972,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
983,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1003,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1152,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1214,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1313,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1436,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1457,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1571,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1586,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1602,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1709,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
1914,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/options.py
49,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/models.py
75,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
122,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
200,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
426,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
468,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
545,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
582,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
688,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
776,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/checks.py
41,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/actions.py
125,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/widgets.py
158,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/widgets.py
270,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/utils.py
320,complex conditional,long if,11,3,../input_projects/py_projects/django/django/contrib/admin/utils.py
374,complex conditional,long if,9,3,../input_projects/py_projects/django/django/contrib/admin/utils.py
400,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/utils.py
94,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/sites.py
407,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/sites.py
468,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/admin/sites.py
113,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/views/main.py
255,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/views/main.py
297,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/views/main.py
195,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/helpers.py
70,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
81,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
134,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
172,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
192,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
220,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
246,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
272,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
290,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
347,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/admin/validation.py
172,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/staticfiles/finders.py
30,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/staticfiles/management/commands/findstatic.py
111,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/staticfiles/management/commands/collectstatic.py
173,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/staticfiles/management/commands/collectstatic.py
218,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/staticfiles/management/commands/collectstatic.py
138,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/staticfiles/storage.py
174,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/staticfiles/storage.py
239,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/staticfiles/storage.py
78,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/flatpages/templatetags/flatpages.py
20,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/sites/management.py
174,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/postgres/forms/array.py
19,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/postgres/fields/ranges.py
81,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/sessions/backends/file.py
33,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/sessions/middleware.py
86,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/sitemaps/__init__.py
177,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/humanize/templatetags/humanize.py
198,complex conditional,long if,10,3,../input_projects/py_projects/django/django/contrib/humanize/templatetags/humanize.py
59,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/contenttypes/management.py
44,complex conditional,long if,8,3,../input_projects/py_projects/django/django/contrib/contenttypes/views.py
40,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/geos/polygon.py
32,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/gis/geos/linestring.py
23,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/geos/point.py
88,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/geos/point.py
53,complex conditional,long if,10,3,../input_projects/py_projects/django/django/contrib/gis/geos/geometry.py
29,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/geos/libgeos.py
185,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/gis/measure.py
213,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/measure.py
54,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/gis/gdal/srs.py
180,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/gdal/srs.py
34,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/gis/gdal/geomtype.py
62,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/gdal/geomtype.py
103,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/gis/gdal/datasource.py
45,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/gdal/layer.py
174,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/gis/gdal/layer.py
39,complex conditional,long if,7,3,../input_projects/py_projects/django/django/contrib/gis/gdal/driver.py
78,complex conditional,long if,9,3,../input_projects/py_projects/django/django/contrib/gis/gdal/geometries.py
389,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/gdal/geometries.py
530,complex conditional,long if,5,3,../input_projects/py_projects/django/django/contrib/gis/gdal/geometries.py
655,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/gdal/geometries.py
22,complex conditional,long if,4,3,../input_projects/py_projects/django/django/contrib/gis/gdal/libgdal.py
43,complex conditional,long if,6,3,../input_projects/py_projects/django/django/contrib/gis/gdal/envelope.py
104,complex conditional,long if,13,3,../input_projects/py_projects/django/django/contrib/gis/gdal/envelope.py
40,complex conditional,long if,13,3,../input_projects/py_projects/django/django/contrib/gis/feeds.py
