Line,Smell,Cause,Number of Conditions,Threshold,File
17046,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/moment-with-locales.js
17214,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/moment-with-locales.js
17507,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/moment-with-locales.js
17628,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
17676,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
18144,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
18246,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
18341,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
18436,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/moment-with-locales.js
1111,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
1157,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
1206,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
1686,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/locales.js
1855,complex conditional,long switch,18,3,../input_projects/js_projects/moment/min/locales.js
1940,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
1956,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
2129,complex conditional,long switch,18,3,../input_projects/js_projects/moment/min/locales.js
2211,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
2229,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
4149,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/locales.js
4406,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/locales.js
4473,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/locales.js
4573,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/locales.js
5003,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/locales.js
5124,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/locales.js
5549,complex conditional,long switch,19,3,../input_projects/js_projects/moment/min/locales.js
5642,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
5658,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
5704,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/locales.js
5884,complex conditional,long switch,6,3,../input_projects/js_projects/moment/min/locales.js
5987,complex conditional,long switch,24,3,../input_projects/js_projects/moment/min/locales.js
6390,complex conditional,long switch,5,3,../input_projects/js_projects/moment/min/locales.js
6928,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
7727,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
7863,complex conditional,long switch,7,3,../input_projects/js_projects/moment/min/locales.js
8001,complex conditional,long switch,13,3,../input_projects/js_projects/moment/min/locales.js
8084,complex conditional,long switch,4,3,../input_projects/js_projects/moment/min/locales.js
8125,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/locales.js
8164,complex conditional,long switch,12,3,../input_projects/js_projects/moment/min/locales.js
9233,complex conditional,long switch,8,3,../input_projects/js_projects/moment/min/locales.js
9283,complex conditional,long switch,5,3,../input_projects/js_projects/moment/min/locales.js
9302,complex conditional,long switch,4,3,../input_projects/js_projects/moment/min/locales.js
