Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
41,long class,374,200,33,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/PendingWriteQueueTest.java
51,long class,408,200,27,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/pool/FixedChannelPoolTest.java
38,long class,226,200,11,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/pool/FixedChannelPoolMapDeadlockTest.java
47,long class,354,200,19,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/pool/SimpleChannelPoolTest.java
55,long class,741,200,73,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/embedded/EmbeddedChannelTest.java
64,long class,241,200,18,20,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/socket/nio/NioSocketChannelTest.java
47,long class,306,200,27,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/bootstrap/Bootstrap.java
54,long class,476,200,51,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/bootstrap/AbstractBootstrap.java
46,long class,263,200,23,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/bootstrap/ServerBootstrap.java
30,long class,142,200,22,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelPromise.java
29,long class,244,200,20,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelFlushPromiseNotifier.java
34,long class,306,200,20,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/PendingWriteQueue.java
28,long class,147,200,28,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/group/VoidChannelGroupFuture.java
41,long class,218,200,28,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/group/DefaultChannelGroupFuture.java
43,long class,420,200,39,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/group/DefaultChannelGroup.java
37,long class,284,200,15,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelId.java
47,long class,395,200,36,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelConfig.java
48,long class,273,200,19,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ThreadPerChannelEventLoopGroup.java
29,long class,150,200,23,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelProgressivePromise.java
55,long class,844,200,55,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/ChannelOutboundBuffer.java
31,long class,195,200,34,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DelegatingChannelPromiseNotifier.java
40,long class,230,200,13,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/oio/AbstractOioByteChannel.java
32,long class,584,200,74,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/CombinedChannelDuplexHandler.java
362,long class,253,200,45,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/CombinedChannelDuplexHandler.java
51,long class,473,200,32,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/local/LocalChannel.java
28,long class,107,200,21,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/PreferHeapByteBufAllocator.java
35,long class,182,200,25,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/SingleThreadEventLoop.java
43,long class,1172,200,113,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannel.java
429,long class,627,200,42,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannel.java
48,long class,469,200,37,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/AbstractNioChannel.java
43,long class,309,200,21,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/AbstractNioByteChannel.java
58,long class,836,200,45,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/nio/NioEventLoop.java
46,long class,1465,200,161,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelPipeline.java
1305,long class,130,200,22,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultChannelPipeline.java
31,long class,164,200,22,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/DefaultMaxBytesRecvByteBufAllocator.java
26,long class,213,200,33,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/VoidChannelPromise.java
42,long class,491,200,30,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/pool/FixedChannelPool.java
43,long class,397,200,36,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/pool/SimpleChannelPool.java
51,long class,879,200,94,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/embedded/EmbeddedChannel.java
32,long class,169,200,24,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/embedded/EmbeddedEventLoop.java
31,long class,374,200,24,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractCoalescingBufferQueue.java
45,long class,307,200,38,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/oio/OioSocketChannel.java
36,long class,171,200,26,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/oio/DefaultOioDatagramChannelConfig.java
60,long class,400,200,37,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/oio/OioDatagramChannel.java
39,long class,158,200,23,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/oio/DefaultOioServerSocketChannelConfig.java
39,long class,186,200,28,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/oio/DefaultOioSocketChannelConfig.java
59,long class,478,200,56,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioSocketChannel.java
48,long class,202,200,28,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioServerSocketChannel.java
65,long class,560,200,49,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/nio/NioDatagramChannel.java
37,long class,310,200,32,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/DefaultSocketChannelConfig.java
44,long class,391,200,36,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/DefaultDatagramChannelConfig.java
41,long class,168,200,21,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/socket/DefaultServerSocketChannelConfig.java
61,long class,1263,200,110,20,../input_projects/java_projects/netty/transport/src/main/java/io/netty/channel/AbstractChannelHandlerContext.java
35,long class,205,200,32,20,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/FileDescriptor.java
46,long class,674,200,137,20,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/Socket.java
23,long class,107,200,21,20,../input_projects/java_projects/netty/transport-native-unix-common/src/main/java/io/netty/channel/unix/PreferredDirectByteBufAllocator.java
26,long class,230,200,13,20,../input_projects/java_projects/netty/codec-dns/src/test/java/io/netty/handler/codec/dns/DefaultDnsRecordDecoderTest.java
27,long class,389,200,10,20,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DnsRecordType.java
35,long class,443,200,43,20,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsMessage.java
28,long class,276,200,18,20,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DnsMessageUtil.java
27,long class,195,200,25,20,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DatagramDnsResponse.java
25,long class,153,200,25,20,../input_projects/java_projects/netty/codec-dns/src/main/java/io/netty/handler/codec/dns/DefaultDnsResponse.java
108,long class,272,200,12,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http2/file/Http2StaticFileServerHandler.java
107,long class,315,200,13,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http/file/HttpStaticFileServerHandler.java
55,long class,845,200,4,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http/upload/HttpUploadClient.java
66,long class,387,200,9,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/http/upload/HttpUploadServerHandler.java
24,long class,3399,200,308,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
359,long class,566,200,61,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
663,long class,254,200,26,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
958,long class,675,200,71,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
1223,long class,402,200,36,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
1711,long class,913,200,88,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
2162,long class,454,200,44,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
2657,long class,675,200,71,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
2922,long class,402,200,36,20,../input_projects/java_projects/netty/example/src/main/java/io/netty/example/worldclock/WorldClockProtocol.java
52,long class,264,200,26,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/AbstractSingleThreadEventLoopTest.java
55,long class,349,200,24,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/udt/UDTClientServerConnectionTest.java
42,long class,190,200,23,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketAutoReadTest.java
73,long class,523,200,24,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketSslEchoTest.java
51,long class,270,200,22,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketShutdownOutputBySelfTest.java
48,long class,230,200,27,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketGatheringWriteTest.java
64,long class,203,200,14,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketSslClientRenegotiateTest.java
65,long class,273,200,21,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketStartTlsTest.java
43,long class,266,200,21,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/CompositeBufferGatheringWriteTest.java
48,long class,336,200,41,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketFileRegionTest.java
63,long class,210,200,13,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketSslGreetingTest.java
45,long class,265,200,32,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketEchoTest.java
55,long class,685,200,73,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketHalfClosedTest.java
62,long class,433,200,45,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/DatagramUnicastTest.java
49,long class,555,200,44,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/TrafficShapingHandlerTest.java
42,long class,281,200,17,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketSpdyEchoTest.java
45,long class,228,200,10,20,../input_projects/java_projects/netty/testsuite/src/main/java/io/netty/testsuite/util/TestUtils.java
49,long class,607,200,59,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/ByteToMessageDecoderTest.java
37,long class,282,200,24,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/ReplayingDecoderTest.java
46,long class,787,200,66,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/DefaultHeadersTest.java
44,long class,186,200,24,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/xml/XmlFrameDecoderTest.java
34,long class,384,200,22,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/json/JsonObjectDecoderTest.java
45,long class,434,200,28,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/compression/ZlibTest.java
64,long class,259,200,18,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/compression/Lz4FrameEncoderTest.java
31,long class,328,200,16,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/compression/SnappyTest.java
30,long class,555,200,110,20,../input_projects/java_projects/netty/codec/src/test/java/io/netty/handler/codec/EmptyHeadersTest.java
30,long class,191,200,24,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/HeadersUtils.java
29,long class,203,200,21,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/CodecOutputList.java
41,long class,214,200,29,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/serialization/ObjectDecoderInputStream.java
39,long class,1108,200,190,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/ReplayingDecoderByteBuf.java
38,long class,391,200,31,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/base64/Base64.java
43,long class,1403,200,163,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/DefaultHeaders.java
76,long class,510,200,26,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/ByteToMessageDecoder.java
48,long class,400,200,23,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/DateFormatter.java
25,long class,501,200,98,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/EmptyHeaders.java
29,long class,531,200,6,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/FastLz.java
53,long class,224,200,6,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Lz4FrameDecoder.java
38,long class,337,200,19,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/JdkZlibEncoder.java
28,long class,346,200,9,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2HuffmanStageEncoder.java
25,long class,2092,200,44,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2DivSufSort.java
44,long class,300,200,2,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2Decoder.java
37,long class,222,200,5,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/SnappyFrameDecoder.java
36,long class,314,200,7,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2BlockDecompressor.java
67,long class,335,200,20,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Lz4FrameEncoder.java
37,long class,367,200,19,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/JZlibEncoder.java
37,long class,261,200,11,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2BlockCompressor.java
42,long class,236,200,20,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/BrotliEncoder.java
27,long class,650,200,22,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Snappy.java
32,long class,479,200,22,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/JdkZlibDecoder.java
40,long class,202,200,3,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/LzfDecoder.java
39,long class,202,200,12,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/compression/Bzip2Encoder.java
62,long class,270,200,14,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/DelimiterBasedFrameDecoder.java
187,long class,329,200,15,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/LengthFieldBasedFrameDecoder.java
21,long class,104,200,21,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/UnsupportedValueConverter.java
52,long class,419,200,31,20,../input_projects/java_projects/netty/codec/src/main/java/io/netty/handler/codec/MessageAggregator.java
44,long class,271,200,14,20,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/SearchDomainTest.java
35,long class,242,200,27,20,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverBuilderTest.java
145,long class,4104,200,256,20,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DnsNameResolverTest.java
35,long class,271,200,23,20,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/UnixResolverDnsServerAddressStreamProviderTest.java
59,long class,312,200,33,20,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/TestDnsServer.java
43,long class,216,200,13,20,../input_projects/java_projects/netty/resolver-dns/src/test/java/io/netty/resolver/dns/DefaultDnsCacheTest.java
52,long class,546,200,39,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsQueryContext.java
41,long class,305,200,32,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DefaultDnsCache.java
41,long class,251,200,20,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/Cache.java
69,long class,1432,200,76,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsResolveContext.java
43,long class,647,200,42,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolverBuilder.java
94,long class,1308,200,83,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolver.java
46,long class,364,200,14,20,../input_projects/java_projects/netty/resolver-dns/src/main/java/io/netty/resolver/dns/UnixResolverDnsServerAddressStreamProvider.java
67,long class,1034,200,77,20,../input_projects/java_projects/netty/codec-mqtt/src/test/java/io/netty/handler/codec/mqtt/MqttCodecTest.java
29,long class,734,200,103,20,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttMessageBuilders.java
49,long class,779,200,31,20,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java
22,long class,400,200,19,20,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttReasonCodes.java
28,long class,386,200,33,20,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttProperties.java
42,long class,699,200,25,20,../input_projects/java_projects/netty/codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttEncoder.java
90,long class,485,200,43,20,../input_projects/java_projects/netty/transport-blockhound-tests/src/test/java/io/netty/util/internal/NettyBlockHoundIntegrationTest.java
39,long class,202,200,12,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/handler/codec/http/HttpStatusValueOfBenchmark.java
35,long class,244,200,26,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/handler/ssl/AbstractSslEngineBenchmark.java
48,long class,248,200,28,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/http2/NoPriorityByteDistributionBenchmark.java
36,long class,272,200,43,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/channel/EmbeddedChannelHandlerContext.java
45,long class,669,200,110,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/headers/HeadersBenchmark.java
209,long class,504,200,94,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/headers/HeadersBenchmark.java
57,long class,217,200,26,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/http/HttpRequestResponseBenchmark.java
51,long class,280,200,27,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/concurrent/BurstCostExecutorsBenchmark.java
39,long class,238,200,21,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbench/buffer/Utf8EncodingBenchmark.java
25,long class,316,200,4,20,../input_projects/java_projects/netty/microbench/src/main/java/io/netty/microbenchmark/common/NetUtilBenchmark.java
33,long class,266,200,26,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/HashedWheelTimerTest.java
27,long class,219,200,24,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/DomainNameMappingTest.java
45,long class,603,200,82,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/internal/StringUtilTest.java
46,long class,279,200,12,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/internal/logging/MessageFormatterTest.java
24,long class,202,200,15,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/internal/logging/Slf4JLoggerTest.java
27,long class,171,200,24,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/internal/MacAddressUtilTest.java
30,long class,565,200,18,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/internal/ObjectUtilTest.java
35,long class,316,200,18,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/internal/DefaultPriorityQueueTest.java
32,long class,231,200,23,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/ResourceLeakDetectorTest.java
36,long class,231,200,28,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/concurrent/PromiseCombinerTest.java
42,long class,321,200,26,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/concurrent/FastThreadLocalTest.java
31,long class,142,200,22,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/concurrent/AbstractScheduledEventExecutorTest.java
32,long class,265,200,20,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/concurrent/DefaultThreadFactoryTest.java
49,long class,594,200,66,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/concurrent/DefaultPromiseTest.java
45,long class,385,200,31,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/concurrent/SingleThreadEventExecutorTest.java
37,long class,399,200,23,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/AsciiStringCharacterTest.java
42,long class,436,200,34,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/RecyclerTest.java
37,long class,783,200,19,20,../input_projects/java_projects/netty/common/src/test/java/io/netty/util/NetUtilTest.java
86,long class,776,200,38,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/HashedWheelTimer.java
42,long class,670,200,40,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/ResourceLeakDetector.java
387,long class,227,200,11,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/ResourceLeakDetector.java
28,long class,161,200,21,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/ReferenceCountUpdater.java
23,long class,138,200,27,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/EmptyPriorityQueue.java
62,long class,324,200,15,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/ThreadLocalRandom.java
41,long class,352,200,33,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/InternalThreadLocalMap.java
31,long class,265,200,22,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/DefaultPriorityQueue.java
29,long class,690,200,41,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/StringUtil.java
37,long class,1017,200,89,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/PlatformDependent0.java
79,long class,1587,200,140,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/PlatformDependent.java
34,long class,235,200,9,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/MacAddressUtil.java
23,long class,304,200,25,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/ObjectUtil.java
23,long class,160,200,31,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/Slf4JLogger.java
52,long class,514,200,31,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/CommonsLogger.java
50,long class,597,200,33,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/JdkLogger.java
29,long class,209,200,16,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/AbstractInternalLogger.java
26,long class,226,200,34,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/LocationAwareSlf4JLogger.java
49,long class,548,200,32,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/Log4JLogger.java
111,long class,286,200,15,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/logging/MessageFormatter.java
48,long class,537,200,20,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/NativeLibraryLoader.java
44,long class,188,200,28,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/internal/SocketUtils.java
30,long class,309,200,30,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/AbstractScheduledEventExecutor.java
36,long class,158,200,25,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/AbstractEventExecutor.java
21,long class,167,200,26,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/PromiseTask.java
35,long class,850,200,66,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/DefaultPromise.java
41,long class,305,200,41,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/NonStickyEventExecutorGroup.java
51,long class,1079,200,74,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/SingleThreadEventExecutor.java
43,long class,263,200,20,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/GlobalEventExecutor.java
46,long class,233,200,19,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/FastThreadLocal.java
43,long class,252,200,37,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/UnorderedThreadPoolEventExecutor.java
26,long class,194,200,21,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/concurrent/ScheduledFutureTask.java
46,long class,214,200,12,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/ThreadDeathWatcher.java
42,long class,445,200,48,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/Recycler.java
47,long class,1839,200,125,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/AsciiString.java
51,long class,1055,200,39,20,../input_projects/java_projects/netty/common/src/main/java/io/netty/util/NetUtil.java
40,long class,176,200,25,20,../input_projects/java_projects/netty/transport-native-kqueue/src/test/java/io/netty/channel/kqueue/KQueueSocketTestPermutation.java
59,long class,231,200,18,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/HpackTestCase.java
80,long class,666,200,57,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2MultiplexTransportTest.java
67,long class,847,200,68,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/HpackDecoderTest.java
79,long class,976,200,98,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2ConnectionDecoderTest.java
62,long class,1084,200,76,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2RemoteFlowControllerTest.java
32,long class,948,200,33,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/WeightedFairQueueByteDistributorDependencyTreeTest.java
83,long class,557,200,28,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/HttpToHttp2ConnectionHandlerTest.java
53,long class,407,200,37,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/DefaultHttp2LocalFlowControllerTest.java
39,long class,301,200,56,20,../input_projects/java_projects/netty/codec-http2/src/test/java/io/netty/handler/codec/http2/Http2FrameInboundWriter.java
