Line,Smell,Threshold,File
425,long message chain,4,../input_projects/java_projects/netty/handler/src/main/java/io/netty/handler/logging/LoggingHandler.java
112,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
132,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
216,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
248,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
276,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
404,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandlerTest.java
104,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13Test.java
129,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13Test.java
155,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13Test.java
59,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketHandshakeHandOverTest.java
332,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketHandshakeHandOverTest.java
154,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketRequestBuilder.java
57,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshakerTest.java
69,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshakerTest.java
438,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpContentCompressorTest.java
471,long message chain,4,../input_projects/java_projects/netty/codec-http/src/test/java/io/netty/handler/codec/http/HttpContentCompressorTest.java
122,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/rtsp/RtspDecoder.java
64,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynReplyFrame.java
115,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdySynStreamFrame.java
140,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyDataFrame.java
85,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyGoAwayFrame.java
74,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyRstStreamFrame.java
49,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyPingFrame.java
68,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyWindowUpdateFrame.java
93,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/spdy/DefaultSpdyHeadersFrame.java
53,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java
75,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java
86,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java
97,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ServerCookieEncoder.java
162,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java
182,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java
202,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpClientCodec.java
60,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ClientCookieEncoder.java
71,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ClientCookieEncoder.java
82,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/ClientCookieEncoder.java
244,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java
261,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java
280,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java
300,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpObjectDecoder.java
98,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/HttpServerCodec.java
602,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
637,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/multipart/HttpPostRequestEncoder.java
81,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker07.java
94,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket13FrameDecoder.java
142,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocket08FrameDecoder.java
200,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandler.java
210,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandler.java
80,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerHandshaker13.java
374,long message chain,4,../input_projects/java_projects/netty/codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketClientProtocolHandler.java
56,long message chain,4,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/FullBulkStringRedisMessage.java
45,long message chain,4,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/AbstractStringRedisMessage.java
84,long message chain,4,../input_projects/java_projects/netty/codec-redis/src/main/java/io/netty/handler/codec/redis/DefaultBulkStringRedisContent.java
118,long message chain,4,../input_projects/java_projects/netty/transport/src/test/java/io/netty/bootstrap/BootstrapTest.java
437,long message chain,4,../input_projects/java_projects/netty/transport/src/test/java/io/netty/bootstrap/BootstrapTest.java
44,long message chain,4,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/AbstractEventLoopTest.java
149,long message chain,4,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest3.java
156,long message chain,4,../input_projects/java_projects/netty/transport/src/test/java/io/netty/channel/local/LocalTransportThreadModelTest3.java
