Line,Smell,Number of Lines,Threshold_nol,Number of Children,Threshold_noc,File
618,long class,888,200,32,20,../input_projects/multi_projects/jython/lib-python/2.7/subprocess.py
160,long class,262,200,11,20,../input_projects/multi_projects/jython/lib-python/2.7/SimpleXMLRPCServer.py
111,long class,459,200,27,20,../input_projects/multi_projects/jython/lib-python/2.7/profile.py
393,long class,241,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/codecs.py
35,long class,161,200,31,20,../input_projects/multi_projects/jython/lib-python/2.7/_weakrefset.py
46,long class,655,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
766,long class,321,200,7,20,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
1672,long class,346,200,11,20,../input_projects/multi_projects/jython/lib-python/2.7/difflib.py
416,long class,537,200,27,20,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
989,long class,340,200,18,20,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
1555,long class,358,200,16,20,../input_projects/multi_projects/jython/lib-python/2.7/pydoc.py
60,long class,398,200,32,20,../input_projects/multi_projects/jython/lib-python/2.7/sgmllib.py
506,long class,3216,200,115,20,../input_projects/multi_projects/jython/lib-python/2.7/decimal.py
3763,long class,1653,200,75,20,../input_projects/multi_projects/jython/lib-python/2.7/decimal.py
56,long class,216,200,9,20,../input_projects/multi_projects/jython/lib-python/2.7/mimetypes.py
5,long class,83,200,32,20,../input_projects/multi_projects/jython/lib-python/2.7/UserList.py
34,long class,130,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/numbers.py
72,long class,573,200,25,20,../input_projects/multi_projects/jython/lib-python/2.7/random.py
79,long class,522,200,38,20,../input_projects/multi_projects/jython/lib-python/2.7/ftplib.py
155,long class,204,200,15,20,../input_projects/multi_projects/jython/lib-python/2.7/optparse.py
445,long class,373,200,18,20,../input_projects/multi_projects/jython/lib-python/2.7/optparse.py
1118,long class,551,200,38,20,../input_projects/multi_projects/jython/lib-python/2.7/optparse.py
199,long class,107,200,28,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/sax/saxutils.py
87,long class,329,200,30,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/sax/expatreader.py
133,long class,323,200,28,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/dom/expatbuilder.py
33,long class,235,200,21,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/dom/minidom.py
454,long class,147,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/dom/minidom.py
630,long class,218,200,25,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/dom/minidom.py
1474,long class,332,200,33,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/dom/minidom.py
171,long class,337,200,26,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/etree/ElementTree.py
605,long class,221,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/etree/ElementTree.py
1466,long class,202,200,14,20,../input_projects/multi_projects/jython/lib-python/2.7/xml/etree/ElementTree.py
59,long class,1174,200,100,20,../input_projects/multi_projects/jython/lib-python/2.7/pdb.py
424,long class,306,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/threading.py
32,long class,417,200,20,20,../input_projects/multi_projects/jython/lib-python/2.7/pstats.py
549,long class,141,200,26,20,../input_projects/multi_projects/jython/lib-python/2.7/pstats.py
42,long class,313,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/wsgiref/handlers.py
42,long class,275,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/poplib.py
133,long class,622,200,30,20,../input_projects/multi_projects/jython/lib-python/2.7/telnetlib.py
231,long class,323,200,21,20,../input_projects/multi_projects/jython/lib-python/2.7/ConfigParser.py
3,long class,74,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/UserDict.py
26,long class,201,200,24,20,../input_projects/multi_projects/jython/lib-python/2.7/collections.py
383,long class,276,200,15,20,../input_projects/multi_projects/jython/lib-python/2.7/collections.py
21,long class,251,200,10,20,../input_projects/multi_projects/jython/lib-python/2.7/shlex.py
35,long class,265,200,6,20,../input_projects/multi_projects/jython/lib-python/2.7/CGIHTTPServer.py
28,long class,284,200,30,20,../input_projects/multi_projects/jython/lib-python/2.7/sqlite3/test/regression.py
144,long class,332,200,53,20,../input_projects/multi_projects/jython/lib-python/2.7/sqlite3/test/dbapi.py
201,long class,175,200,26,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_all.py
34,long class,623,200,20,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_basics.py
16,long class,283,200,9,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_recno.py
27,long class,245,200,26,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_dbenv.py
35,long class,223,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_dbshelve.py
40,long class,359,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_dbtables.py
225,long class,245,200,17,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/test/test_replication.py
43,long class,82,200,37,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/dbobj.py
128,long class,107,200,50,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/dbobj.py
192,long class,155,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/__init__.py
158,long class,685,200,33,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/dbtables.py
139,long class,163,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/dbshelve.py
307,long class,92,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/bsddb/dbshelve.py
162,long class,289,200,5,20,../input_projects/multi_projects/jython/lib-python/2.7/csv.py
44,long class,561,200,36,20,../input_projects/multi_projects/jython/lib-python/2.7/fractions.py
770,long class,169,200,21,20,../input_projects/multi_projects/jython/lib-python/2.7/xmlrpclib.py
1251,long class,242,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/xmlrpclib.py
108,long class,1030,200,67,20,../input_projects/multi_projects/jython/lib-python/2.7/imaplib.py
29,long class,218,200,14,20,../input_projects/multi_projects/jython/lib-python/2.7/plat-irix5/readcd.py
42,long class,199,200,30,20,../input_projects/multi_projects/jython/lib-python/2.7/mailbox.py
244,long class,311,200,24,20,../input_projects/multi_projects/jython/lib-python/2.7/mailbox.py
907,long class,308,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/mailbox.py
1218,long class,218,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/mailbox.py
549,long class,228,200,8,20,../input_projects/multi_projects/jython/lib-python/2.7/doctest.py
784,long class,290,200,6,20,../input_projects/multi_projects/jython/lib-python/2.7/doctest.py
1080,long class,429,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/doctest.py
147,long class,479,200,28,20,../input_projects/multi_projects/jython/lib-python/2.7/argparse.py
1180,long class,301,200,18,20,../input_projects/multi_projects/jython/lib-python/2.7/argparse.py
1538,long class,836,200,33,20,../input_projects/multi_projects/jython/lib-python/2.7/argparse.py
171,long class,602,200,26,20,../input_projects/multi_projects/jython/lib-python/2.7/pickle.py
827,long class,430,200,60,20,../input_projects/multi_projects/jython/lib-python/2.7/pickle.py
281,long class,179,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/sunau.py
364,long class,353,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/httplib.py
720,long class,455,200,20,20,../input_projects/multi_projects/jython/lib-python/2.7/httplib.py
202,long class,567,200,27,20,../input_projects/multi_projects/jython/lib-python/2.7/smtplib.py
387,long class,226,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/tarfile.py
912,long class,560,200,36,20,../input_projects/multi_projects/jython/lib-python/2.7/tarfile.py
1475,long class,964,200,37,20,../input_projects/multi_projects/jython/lib-python/2.7/tarfile.py
174,long class,514,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/refactor.py
156,long class,127,200,25,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_fixers.py
564,long class,273,200,16,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_fixers.py
1203,long class,228,200,35,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_fixers.py
2148,long class,472,200,45,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_fixers.py
3229,long class,342,200,18,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_fixers.py
3748,long class,161,200,21,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_fixers.py
150,long class,400,200,25,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_util.py
30,long class,349,200,33,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_pytree.py
34,long class,283,200,27,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/test_refactor.py
124,long class,843,200,84,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/data/py2_test_grammar.py
134,long class,782,200,92,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/tests/data/py3_test_grammar.py
10,long class,325,200,20,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/pgen2/pgen.py
36,long class,221,200,4,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/pgen2/conv.py
32,long class,205,200,19,20,../input_projects/multi_projects/jython/lib-python/2.7/lib2to3/pytree.py
356,long class,463,200,30,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/PyShell.py
822,long class,456,200,33,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/PyShell.py
24,long class,1126,200,72,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/configDialog.py
8,long class,250,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/keybindingDialog.py
152,long class,546,200,25,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/configHandler.py
59,long class,242,200,20,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/TreeWidget.py
51,long class,270,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/Debugger.py
112,long class,482,200,15,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/PyParse.py
124,long class,353,200,27,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/rpc.py
22,long class,383,200,15,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/AutoCompleteWindow.py
16,long class,270,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/tabbedpages.py
145,long class,423,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/IOBinding.py
36,long class,213,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/ColorDelegator.py
15,long class,231,200,8,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/HyperParser.py
112,long class,1434,200,104,20,../input_projects/multi_projects/jython/lib-python/2.7/idlelib/EditorWindow.py
100,long class,268,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/ssl.py
65,long class,310,200,26,20,../input_projects/multi_projects/jython/lib-python/2.7/sets.py
235,long class,298,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/socket.py
150,long class,53,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/ihooks.py
242,long class,419,200,25,20,../input_projects/multi_projects/jython/lib-python/2.7/mhlib.py
114,long class,462,200,14,20,../input_projects/multi_projects/jython/lib-python/2.7/BaseHTTPServer.py
53,long class,239,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/uuid.py
183,long class,1103,200,102,20,../input_projects/multi_projects/jython/lib-python/2.7/compiler/pycodegen.py
254,long class,303,200,24,20,../input_projects/multi_projects/jython/lib-python/2.7/compiler/pyassem.py
212,long class,197,200,24,20,../input_projects/multi_projects/jython/lib-python/2.7/compiler/symbols.py
94,long class,1328,200,116,20,../input_projects/multi_projects/jython/lib-python/2.7/compiler/transformer.py
492,long class,279,200,9,20,../input_projects/multi_projects/jython/lib-python/2.7/logging/config.py
160,long class,209,200,5,20,../input_projects/multi_projects/jython/lib-python/2.7/logging/handlers.py
636,long class,209,200,6,20,../input_projects/multi_projects/jython/lib-python/2.7/logging/handlers.py
1094,long class,273,200,19,20,../input_projects/multi_projects/jython/lib-python/2.7/logging/__init__.py
91,long class,711,200,35,20,../input_projects/multi_projects/jython/lib-python/2.7/xmllib.py
74,long class,493,200,58,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
600,long class,316,200,21,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
1121,long class,374,200,18,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
1677,long class,309,200,14,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
1994,long class,148,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
2147,long class,356,200,33,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
3192,long class,307,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email.py
74,long class,430,200,51,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
536,long class,316,200,21,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
1059,long class,374,200,18,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
1599,long class,305,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
1913,long class,148,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
2066,long class,320,200,30,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
2999,long class,307,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/email/test/test_email_renamed.py
144,long class,270,200,10,20,../input_projects/multi_projects/jython/lib-python/2.7/email/header.py
92,long class,705,200,40,20,../input_projects/multi_projects/jython/lib-python/2.7/email/message.py
32,long class,259,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/email/generator.py
156,long class,241,200,12,20,../input_projects/multi_projects/jython/lib-python/2.7/email/charset.py
137,long class,347,200,9,20,../input_projects/multi_projects/jython/lib-python/2.7/email/feedparser.py
172,long class,278,200,13,20,../input_projects/multi_projects/jython/lib-python/2.7/email/_parseaddr.py
255,long class,276,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/aifc.py
533,long class,400,200,34,20,../input_projects/multi_projects/jython/lib-python/2.7/aifc.py
838,long class,334,200,23,20,../input_projects/multi_projects/jython/lib-python/2.7/cookielib.py
1201,long class,526,200,22,20,../input_projects/multi_projects/jython/lib-python/2.7/cookielib.py
120,long class,495,200,17,20,../input_projects/multi_projects/jython/lib-python/2.7/urllib.py
503,long class,201,200,8,20,../input_projects/multi_projects/jython/Lib/zipfile.py
707,long class,642,200,22,20,../input_projects/multi_projects/jython/Lib/zipfile.py
508,long class,129,200,26,20,../input_projects/multi_projects/jython/Lib/tempfile.py
23,long class,858,200,48,20,../input_projects/multi_projects/jython/Lib/distutils/ccompiler.py
36,long class,442,200,15,20,../input_projects/multi_projects/jython/Lib/distutils/command/sdist.py
108,long class,576,200,21,20,../input_projects/multi_projects/jython/Lib/distutils/command/install.py
36,long class,457,200,25,20,../input_projects/multi_projects/jython/Lib/gzip.py
38,long class,256,200,12,20,../input_projects/multi_projects/jython/Lib/unittest/loader.py
766,long class,599,200,42,20,../input_projects/multi_projects/jython/Lib/_socket.py
1991,long class,298,200,13,20,../input_projects/multi_projects/jython/Lib/_socket.py
240,long class,94,200,30,20,../input_projects/multi_projects/jython/Lib/test/test_java_integration.py
61273,long class,2328,200,1,20,../input_projects/multi_projects/jython/Lib/test/large_methods.py
32,long class,132,200,21,20,../input_projects/multi_projects/jython/Lib/test/test_funcattrs.py
34,long class,379,200,11,20,../input_projects/multi_projects/jython/Lib/test/test_pprint.py
15,long class,548,200,32,20,../input_projects/multi_projects/jython/Lib/test/list_tests.py
208,long class,283,200,34,20,../input_projects/multi_projects/jython/Lib/test/test_import_pep328.py
12,long class,697,200,44,20,../input_projects/multi_projects/jython/Lib/test/test_unicode.py
81,long class,753,200,61,20,../input_projects/multi_projects/jython/Lib/test/test_weakref.py
941,long class,389,200,31,20,../input_projects/multi_projects/jython/Lib/test/test_weakref.py
45,long class,557,200,42,20,../input_projects/multi_projects/jython/Lib/test/test_gc.py
132,long class,527,200,33,20,../input_projects/multi_projects/jython/Lib/test/test_class.py
17,long class,103,200,25,20,../input_projects/multi_projects/jython/Lib/test/test_cmath_jy.py
87,long class,327,200,9,20,../input_projects/multi_projects/jython/Lib/test/test_strtod.py
505,long class,316,200,9,20,../input_projects/multi_projects/jython/Lib/test/test_logging.py
1074,long class,768,200,21,20,../input_projects/multi_projects/jython/Lib/test/test_logging.py
36,long class,489,200,69,20,../input_projects/multi_projects/jython/Lib/test/test_operator.py
203,long class,122,200,22,20,../input_projects/multi_projects/jython/Lib/test/test_optparse.py
636,long class,136,200,27,20,../input_projects/multi_projects/jython/Lib/test/test_optparse.py
629,long class,647,200,32,20,../input_projects/multi_projects/jython/Lib/test/test_urllib2.py
70,long class,351,200,18,20,../input_projects/multi_projects/jython/Lib/test/test_threading.py
424,long class,244,200,9,20,../input_projects/multi_projects/jython/Lib/test/test_threading.py
9,long class,271,200,20,20,../input_projects/multi_projects/jython/Lib/test/test_time.py
196,long class,218,200,16,20,../input_projects/multi_projects/jython/Lib/test/test_finalizers.py
50,long class,843,200,81,20,../input_projects/multi_projects/jython/Lib/test/test_iter.py
417,long class,572,200,50,20,../input_projects/multi_projects/jython/Lib/test/pickletester.py
294,long class,837,200,32,20,../input_projects/multi_projects/jython/Lib/test/test_cookielib.py
1134,long class,615,200,13,20,../input_projects/multi_projects/jython/Lib/test/test_cookielib.py
8,long class,222,200,29,20,../input_projects/multi_projects/jython/Lib/test/test_java_list_delegate.py
507,long class,229,200,27,20,../input_projects/multi_projects/jython/Lib/test/test_asyncore.py
92,long class,317,200,25,20,../input_projects/multi_projects/jython/Lib/test/seq_tests.py
32,long class,261,200,50,20,../input_projects/multi_projects/jython/Lib/test/test_iter_jy.py
26,long class,404,200,43,20,../input_projects/multi_projects/jython/Lib/test/test_posix.py
56,long class,889,200,53,20,../input_projects/multi_projects/jython/Lib/test/test_itertools.py
1029,long class,95,200,22,20,../input_projects/multi_projects/jython/Lib/test/test_itertools.py
205,long class,203,200,12,20,../input_projects/multi_projects/jython/Lib/test/test_decimal.py
687,long class,217,200,3,20,../input_projects/multi_projects/jython/Lib/test/test_decimal.py
907,long class,279,200,11,20,../input_projects/multi_projects/jython/Lib/test/test_decimal.py
1249,long class,414,200,17,20,../input_projects/multi_projects/jython/Lib/test/test_decimal.py
1759,long class,452,200,60,20,../input_projects/multi_projects/jython/Lib/test/test_decimal.py
752,long class,203,200,18,20,../input_projects/multi_projects/jython/Lib/test/test_tempfile.py
36,long class,809,200,47,20,../input_projects/multi_projects/jython/Lib/test/test_array.py
103,long class,239,200,10,20,../input_projects/multi_projects/jython/Lib/test/test_mhlib.py
9,long class,580,200,83,20,../input_projects/multi_projects/jython/Lib/test/test_copy.py
41,long class,501,200,50,20,../input_projects/multi_projects/jython/Lib/test/test_bytes.py
545,long class,343,200,27,20,../input_projects/multi_projects/jython/Lib/test/test_bytes.py
79,long class,1151,200,78,20,../input_projects/multi_projects/jython/Lib/test/test_unittest.py
1247,long class,269,200,29,20,../input_projects/multi_projects/jython/Lib/test/test_unittest.py
1659,long class,213,200,8,20,../input_projects/multi_projects/jython/Lib/test/test_unittest.py
1887,long class,325,200,35,20,../input_projects/multi_projects/jython/Lib/test/test_unittest.py
279,long class,385,200,28,20,../input_projects/multi_projects/jython/Lib/test/test_socket.py
1038,long class,125,200,23,20,../input_projects/multi_projects/jython/Lib/test/test_socket.py
1824,long class,220,200,10,20,../input_projects/multi_projects/jython/Lib/test/test_socket.py
237,long class,208,200,21,20,../input_projects/multi_projects/jython/Lib/test/test_import_jy.py
6,long class,661,200,87,20,../input_projects/multi_projects/jython/Lib/test/test_scope.py
61273,long class,2328,200,1,20,../input_projects/multi_projects/jython/Lib/test/large_module.py
105,long class,179,200,30,20,../input_projects/multi_projects/jython/Lib/test/test_profilehooks.py
14,long class,467,200,28,20,../input_projects/multi_projects/jython/Lib/test/test_exceptions.py
19,long class,301,200,16,20,../input_projects/multi_projects/jython/Lib/test/test_sysconfig.py
53,long class,432,200,45,20,../input_projects/multi_projects/jython/Lib/test/test_weakset.py
26,long class,234,200,28,20,../input_projects/multi_projects/jython/Lib/test/test_fileio.py
256,long class,368,200,39,20,../input_projects/multi_projects/jython/Lib/test/test_io.py
1051,long class,248,200,26,20,../input_projects/multi_projects/jython/Lib/test/test_io.py
1477,long class,219,200,27,20,../input_projects/multi_projects/jython/Lib/test/test_io.py
1873,long class,645,200,53,20,../input_projects/multi_projects/jython/Lib/test/test_io.py
2908,long class,185,200,22,20,../input_projects/multi_projects/jython/Lib/test/test_io.py
7,long class,425,200,32,20,../input_projects/multi_projects/jython/Lib/test/test_str.py
16,long class,244,200,25,20,../input_projects/multi_projects/jython/Lib/test/test_multibytecodec_support.py
7,long class,481,200,34,20,../input_projects/multi_projects/jython/Lib/test/test_compile.py
41,long class,524,200,28,20,../input_projects/multi_projects/jython/Lib/test/test_shutil.py
39,long class,368,200,19,20,../input_projects/multi_projects/jython/Lib/test/test_import.py
35,long class,689,200,59,20,../input_projects/multi_projects/jython/Lib/test/test_subprocess.py
196,long class,280,200,12,20,../input_projects/multi_projects/jython/Lib/test/test_file2k.py
497,long class,182,200,37,20,../input_projects/multi_projects/jython/Lib/test/test_file2k.py
36,long class,529,200,44,20,../input_projects/multi_projects/jython/Lib/test/test_bigmem.py
676,long class,295,200,30,20,../input_projects/multi_projects/jython/Lib/test/test_bigmem.py
202,long class,618,200,34,20,../input_projects/multi_projects/jython/Lib/test/test_ssl.py
823,long class,556,200,37,20,../input_projects/multi_projects/jython/Lib/test/test_ssl.py
1423,long class,300,200,15,20,../input_projects/multi_projects/jython/Lib/test/test_ssl.py
1734,long class,221,200,12,20,../input_projects/multi_projects/jython/Lib/test/test_ssl.py
2180,long class,1086,200,51,20,../input_projects/multi_projects/jython/Lib/test/test_ssl.py
265,long class,141,200,28,20,../input_projects/multi_projects/jython/Lib/test/test_trace.py
708,long class,69,200,22,20,../input_projects/multi_projects/jython/Lib/test/test_trace.py
40,long class,303,200,32,20,../input_projects/multi_projects/jython/Lib/test/test_set.py
345,long class,225,200,22,20,../input_projects/multi_projects/jython/Lib/test/test_set.py
688,long class,110,200,23,20,../input_projects/multi_projects/jython/Lib/test/test_set.py
1032,long class,82,200,21,20,../input_projects/multi_projects/jython/Lib/test/test_set.py
50,long class,190,200,28,20,../input_projects/multi_projects/jython/Lib/test/test_jython_launcher.py
134,long class,203,200,8,20,../input_projects/multi_projects/jython/Lib/test/test_file.py
29,long class,505,200,38,20,../input_projects/multi_projects/jython/Lib/test/test_deque.py
32,long class,228,200,15,20,../input_projects/multi_projects/jython/Lib/test/test_site.py
47,long class,357,200,15,20,../input_projects/multi_projects/jython/Lib/test/test_int.py
68,long class,207,200,19,20,../input_projects/multi_projects/jython/Lib/test/test_socketserver.py
61,long class,333,200,25,20,../input_projects/multi_projects/jython/Lib/test/test_memoryio.py
7,long class,266,200,18,20,../input_projects/multi_projects/jython/Lib/test/test_sys.py
48,long class,452,200,26,20,../input_projects/multi_projects/jython/Lib/test/test_cmath.py
13,long class,214,200,24,20,../input_projects/multi_projects/jython/Lib/test/test_abc.py
15,long class,329,200,27,20,../input_projects/multi_projects/jython/Lib/test/test_memoryview.py
29,long class,1119,200,94,20,../input_projects/multi_projects/jython/Lib/test/test_re.py
63,long class,738,200,41,20,../input_projects/multi_projects/jython/Lib/test/test_codeccallbacks.py
21,long class,890,200,24,20,../input_projects/multi_projects/jython/Lib/test/string_tests.py
916,long class,530,200,25,20,../input_projects/multi_projects/jython/Lib/test/string_tests.py
73,long class,881,200,68,20,../input_projects/multi_projects/jython/Lib/test/zxjdbc/zxtest.py
9,long class,255,200,20,20,../input_projects/multi_projects/jython/Lib/test/zxjdbc/dbextstest.py
10,long class,247,200,23,20,../input_projects/multi_projects/jython/Lib/test/test_platform.py
20,long class,291,200,7,20,../input_projects/multi_projects/jython/Lib/test/test_codeop.py
470,long class,133,200,27,20,../input_projects/multi_projects/jython/Lib/test/test_collections.py
771,long class,247,200,21,20,../input_projects/multi_projects/jython/Lib/test/test_collections.py
30,long class,219,200,8,20,../input_projects/multi_projects/jython/Lib/test/test_codecs.py
82,long class,831,200,39,20,../input_projects/multi_projects/jython/Lib/test/test_long.py
12,long class,209,200,16,20,../input_projects/multi_projects/jython/Lib/test/test_class_jy.py
233,long class,177,200,21,20,../input_projects/multi_projects/jython/Lib/test/test_unicode_jy.py
446,long class,308,200,15,20,../input_projects/multi_projects/jython/Lib/test/test_unicode_jy.py
922,long class,404,200,25,20,../input_projects/multi_projects/jython/Lib/test/test_unicode_jy.py
64,long class,1594,200,124,20,../input_projects/multi_projects/jython/Lib/test/test_builtin.py
56,long class,251,200,5,20,../input_projects/multi_projects/jython/Lib/test/test_format.py
116,long class,137,200,23,20,../input_projects/multi_projects/jython/Lib/test/test_java_subclasses.py
85,long class,300,200,14,20,../input_projects/multi_projects/jython/Lib/test/test_httplib.py
388,long class,315,200,25,20,../input_projects/multi_projects/jython/Lib/test/test_httplib.py
8,long class,703,200,70,20,../input_projects/multi_projects/jython/Lib/test/test_dict.py
131,long class,892,200,47,20,../input_projects/multi_projects/jython/Lib/test/test_math.py
640,long class,312,200,17,20,../input_projects/multi_projects/jython/Lib/test/test_tarfile.py
55,long class,1413,200,94,20,../input_projects/multi_projects/jython/Lib/test/test_minidom.py
1745,long class,256,200,15,20,../input_projects/multi_projects/jython/Lib/test/test_argparse.py
4635,long class,165,200,47,20,../input_projects/multi_projects/jython/Lib/test/test_argparse.py
11,long class,736,200,25,20,../input_projects/multi_projects/jython/Lib/test/test_types.py
994,long class,556,200,33,20,../input_projects/multi_projects/jython/Lib/_io.py
832,long class,1095,200,44,20,../input_projects/multi_projects/jython/Lib/subprocess.py
418,long class,537,200,27,20,../input_projects/multi_projects/jython/Lib/pydoc.py
991,long class,340,200,18,20,../input_projects/multi_projects/jython/Lib/pydoc.py
1649,long class,358,200,16,20,../input_projects/multi_projects/jython/Lib/pydoc.py
514,long class,3186,200,116,20,../input_projects/multi_projects/jython/Lib/decimal.py
3753,long class,1653,200,75,20,../input_projects/multi_projects/jython/Lib/decimal.py
268,long class,210,200,31,20,../input_projects/multi_projects/jython/Lib/xml/parsers/expat.py
147,long class,125,200,27,20,../input_projects/multi_projects/jython/Lib/xml/sax/drivers2/drv_javasax.py
370,long class,95,200,25,20,../input_projects/multi_projects/jython/Lib/xml/sax/saxutils.py
700,long class,113,200,22,20,../input_projects/multi_projects/jython/Lib/xml/sax/saxutils.py
34,long class,235,200,21,20,../input_projects/multi_projects/jython/Lib/xml/dom/minidom.py
455,long class,147,200,22,20,../input_projects/multi_projects/jython/Lib/xml/dom/minidom.py
631,long class,218,200,25,20,../input_projects/multi_projects/jython/Lib/xml/dom/minidom.py
1475,long class,332,200,33,20,../input_projects/multi_projects/jython/Lib/xml/dom/minidom.py
171,long class,337,200,26,20,../input_projects/multi_projects/jython/Lib/xml/etree/ElementTree.py
605,long class,223,200,12,20,../input_projects/multi_projects/jython/Lib/xml/etree/ElementTree.py
1468,long class,202,200,14,20,../input_projects/multi_projects/jython/Lib/xml/etree/ElementTree.py
169,long class,277,200,25,20,../input_projects/multi_projects/jython/Lib/dbexts.py
519,long class,479,200,34,20,../input_projects/multi_projects/jython/Lib/_google_ipaddr_r234.py
