Line,Smell,Cause,Number of Conditions,Threshold,File
68,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/redirects/models.py
120,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/redirects/models.py
31,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/contrib/redirects/forms.py
47,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/contrib/redirects/middleware.py
15,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/search/migrations/0006_customise_indexentry.py
84,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/search/models.py
267,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/search/index.py
341,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/search/index.py
12,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/__init__.py
224,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/sqlite/query.py
257,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/sqlite/query.py
49,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/sqlite/sqlite.py
61,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/sqlite/sqlite.py
371,complex conditional,long if,8,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/sqlite/sqlite.py
436,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/sqlite/sqlite.py
60,complex conditional,long if,7,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/postgres/postgres.py
418,complex conditional,long if,10,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/postgres/postgres.py
493,complex conditional,long if,6,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/postgres/postgres.py
338,complex conditional,long if,10,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/mysql/mysql.py
108,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/fallback.py
120,complex conditional,long if,4,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/database/fallback.py
114,complex conditional,long if,5,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
158,complex conditional,long if,9,3,../input_projects/multi_projects/wagtail/wagtail/search/backends/elasticsearch7.py
